Merchant_ID,Merchant,store_id,store_name,store_type,city,area,supplier
324513,臻品樂家生鲜-全国,11793488,臻品樂家（合肥）庭园店,普通商家,合肥,蜀山区,适中
324513,臻品樂家生鲜-全国,11769133,臻品樂家（合肥）滨湖旗舰店,普通商家,合肥,包河区,适中
310229,上品鲜花,11672926,上品蛋糕鲜花合肥店,普通商家,合肥,包河区,适中
80836,合肥国大,11028103,安徽国大药房金地店,普通商家,合肥,包河区,适中
321880,国胜大药房,11734936,国胜大药房-史城店,普通商家,合肥,瑶海区,适中
320392,淘菜园,11764508,淘菜园-合肥方桥农贸市场,本地连锁,合肥,瑶海区,适中
319080,妙生鲜,11748580,妙生鲜-繁昌店,本地连锁,合肥,瑶海区,适中
316609,百果园,11704320,百果园-中兴西湖花园店,全国连锁,合肥,瑶海区,适中
316609,百果园,11704317,百果园-大溪地天润轩店,全国连锁,合肥,瑶海区,适中
320886,四季鲜果蔬,11741264,四季鲜果蔬-黑山会员店,本地连锁,北京,门头沟区,商家多
325023,顺天府超市,11757458,顺天府超市-金润家园店,本地连锁,北京,丰台区,适中
321868,叮当好礼,11734648,好爱多情趣(北京市马家堡站),普通商家,北京,丰台区,适中
321868,叮当好礼,11734647,好爱多情趣(北京市怡海),普通商家,北京,丰台区,适中
308973,花精灵,11669626,花精灵鲜花-北京店,普通商家,北京,丰台区,适中
304477,永辉超市（绿标店）,11679841,永辉超市-千禧街店,全国连锁,北京,丰台区,适中
329128,爱必达,11797083,爱必达园艺-北京店,普通商家,北京,东城区,适中
321868,叮当好礼,11734640,好爱多情趣(北京市景泰),普通商家,北京,东城区,适中
72059,王永军水站,10028958,中外矿泉水饮料超市,普通商家,北京,东城区,适中
71962,北京全时便利店,10026800,全时-东四南大街三友店,全国连锁,北京,东城区,适中
71962,北京全时便利店,10026766,全时-春秀路南侧店,全国连锁,北京,东城区,适中
319080,妙生鲜,11798631,妙生鲜-绿地花都苑店,本地连锁,北京,房山区,适中
318488,仁德益大药房,11810754,仁德益-怡和北路药店,普通商家,北京,房山区,适中
72445,嘉事堂北京,10043574,嘉事堂-北潞园药店,普通商家,北京,房山区,适中
320811,农鲜生,11726677,农鲜生—东潞苑平价菜店,本地连锁,北京,通州区,适中
319901,五色蔬果,11756031,五色蔬果北京-次渠店,全国连锁,北京,通州区,适中
71600,味多美蛋糕店,11785062,味多美（通州北苑）,本地连锁,北京,通州区,适中
311981,大商超市,11678200,天客隆-大兴店,本地连锁,北京,大兴区,达达多
72551,百姓平安,11762427,百姓平安大药房-市场路店,普通商家,北京,大兴区,达达多
72551,百姓平安,11762422,百姓平安大药房-荣北大街店,普通商家,北京,大兴区,达达多
71962,北京全时便利店,11645949,全时-同济南路地铁站店,全国连锁,北京,大兴区,达达多
317862,俺的农场,11714396,俺的农场-石景山,普通商家,北京,石景山区,适中
75336,永辉会员店,11800152,永辉生活-八角店,全国连锁,北京,石景山区,适中
71621,酒便利,11649361,酒便利-银河大街店,普通商家,北京,石景山区,适中
313335,凯尔康,11685610,凯尔康-西二店,普通商家,北京,昌平区,适中
74421,高远百康大药房,10054987,百康药房-广安门药店,本地连锁,北京,西城区,适中
328140,家乐福（全国）,11786779,家乐福—定慧桥店,全国连锁,北京,海淀区,适中
321868,叮当好礼,11734655,好爱多情趣(北京市中关村),普通商家,北京,海淀区,适中
317555,超市发（直营店）,11708632,超市发（宝盛里店）,全国连锁,北京,海淀区,适中
297192,北京养生堂药店,11645108,养生堂-五孔桥店,本地连锁,北京,海淀区,适中
72445,嘉事堂北京,10044406,嘉事堂-惠康药店,普通商家,北京,海淀区,适中
71962,北京全时便利店,11805989,全时领秀新硅谷店,全国连锁,北京,海淀区,适中
71601,味多美面包糕点店,10006370,味多美面包坊-清河店,普通商家,北京,海淀区,适中
324530,多乐之日（全国）,11753956,多乐之日北苑华贸城店,本地连锁,北京,朝阳区,适中
319901,五色蔬果,11738513,五色蔬果北京-劲松农光里店,全国连锁,北京,朝阳区,适中
319499,全家便利店北京站,11719843,全家便利店-常营一店,全国连锁,北京,朝阳区,适中
317969,天鲜郡果蔬,11753415,天鲜郡果蔬－亚运村店,普通商家,北京,朝阳区,适中
317969,天鲜郡果蔬,11716541,天鲜郡果蔬 - 立水桥店,普通商家,北京,朝阳区,适中
317862,俺的农场,11739918,俺的农场一鑫之星店,普通商家,北京,朝阳区,适中
316609,百果园,11794390,百果园（林肯公园店）,全国连锁,北京,朝阳区,适中
316609,百果园,11794381,百果园（北花园店）,全国连锁,北京,朝阳区,适中
316609,百果园,11794371,百果园（七圣南路店）,全国连锁,北京,朝阳区,适中
316609,百果园,11794370,百果园（鸿坤理想城旗舰店）,全国连锁,北京,朝阳区,适中
316609,百果园,11794351,百果园（美景东方店）,全国连锁,北京,朝阳区,适中
312194,京客隆,11682708,京客隆大山子店,全国连锁,北京,朝阳区,适中
303095,叮当快药,11662176,叮当快药(附近009药房),普通商家,北京,朝阳区,适中
295896,老黄牛开心农场,11746441,老黄牛好果蔬康家园店,普通商家,北京,朝阳区,适中
81372,沃尔玛,11649779,沃尔玛-建国路店,全国连锁,北京,朝阳区,适中
71962,北京全时便利店,11793004,全时-双桥国泰百货店,全国连锁,北京,朝阳区,适中
71958,金象,10027054,金象大药房-德康分店店,普通商家,北京,朝阳区,适中
71901,德威治,10025723,德威治大药房-劲松店,普通商家,北京,朝阳区,适中
71600,味多美蛋糕店,11785059,味多美（鲁班大厦),本地连锁,北京,朝阳区,适中
327599,卡漫莫尼蛋糕,11782654,卡漫莫尼蛋糕（上海静安店）,普通商家,上海,静安区,达达多
72286,华氏上海,11726434,华氏大药房-环龙分店,普通商家,上海,静安区,达达多
328140,家乐福（全国）,11800316,家乐福-柳州店,全国连锁,上海,徐汇区,达达多
328140,家乐福（全国）,11800311,家乐福-徐汇店,全国连锁,上海,徐汇区,达达多
320886,四季鲜果蔬,11741718,四季鲜果蔬-龙川平价菜店,本地连锁,上海,徐汇区,达达多
320392,淘菜园,11742782,淘菜园-上海龙山旗舰店,本地连锁,上海,徐汇区,达达多
315057,得一鲜阳澄湖大闸蟹,11692066,得一鲜阳澄湖大闸蟹上海店,普通商家,上海,徐汇区,达达多
72162,上海老百姓大药房,10029057,老百姓大药房-龙川北路店,全国连锁,上海,徐汇区,达达多
318468,来伊份（全国）,11725319,来伊份-曹安店,普通商家,上海,嘉定区,适中
299114,上海百合缘大药房,11659258,百合缘大药房-永盛路店,普通商家,上海,嘉定区,适中
72619,上海国大,10047859,复美大药房-靖远店,普通商家,上海,嘉定区,适中
318524,叮咚买菜,11808621, 叮咚买菜(友谊路店),本地连锁,上海,宝山区,适中
316609,百果园,11792675,百果园-四季花城店,全国连锁,上海,宝山区,适中
72286,华氏上海,11726427,华氏大药房-长江路药房,普通商家,上海,宝山区,适中
73857,北京|天津花七休,11685919,花七休绿植生活馆—上海店,普通商家,上海,松江区,适中
72189,上海好药师,11727277,好药师-上海星康药房,普通商家,上海,松江区,适中
72162,上海老百姓大药房,11766335,老百姓星龙大药房,全国连锁,上海,松江区,适中
330470,easy家乐福,11808456,easy家乐福(上海国耀路店),全国连锁,上海,浦东新区,适中
328634,雀巢专营店惠南,11792322,雀巢优活农夫山泉饮用水,普通商家,上海,浦东新区,适中
328537,上海市第一医药,11814640,第一医药(张杨路药店),普通商家,上海,浦东新区,适中
318468,来伊份（全国）,11725554,来伊份-德川路店,普通商家,上海,浦东新区,适中
318468,来伊份（全国）,11725349,来伊份-御青路店,普通商家,上海,浦东新区,适中
317777,全家便利店,11768663,全家便利店-兰城路店,全国连锁,上海,浦东新区,适中
317777,全家便利店,11768656,全家便利店-秋岚路店,全国连锁,上海,浦东新区,适中
317777,全家便利店,11768575,全家便利店-云雅路店,全国连锁,上海,浦东新区,适中
317777,全家便利店,11768571,全家便利店-海趣路店,全国连锁,上海,浦东新区,适中
317777,全家便利店,11768553,全家便利店-银山路店,全国连锁,上海,浦东新区,适中
317777,全家便利店,11709280,全家便利店-浦东南路六店,全国连锁,上海,浦东新区,适中
315123,勿忘我花坊,11691331,遇见花坊-上海店,普通商家,上海,浦东新区,适中
76379,每日鲜果蔬,11688717,鲜品荟-绿景店,普通商家,上海,浦东新区,适中
75336,永辉会员店,11745539,永辉生活-杨思路店,全国连锁,上海,浦东新区,适中
73063,上海益丰,11655400,益丰大药房-南桥路店,全国连锁,上海,浦东新区,适中
72386,国大上海,10052005,上海国大-利津路店,普通商家,上海,浦东新区,适中
72386,国大上海,10035427,上海国大-潍坊西店,普通商家,上海,浦东新区,适中
327217,上海海王星辰药房,11773565,海王星辰药房-天山店,普通商家,上海,长宁区,适中
324503,7cake（全国））,11772379,7cake榴莲千层蛋糕-上海四店,本地连锁,上海,长宁区,适中
317777,全家便利店,11774125,全家便利店甘溪路店,全国连锁,上海,长宁区,适中
317777,全家便利店,11774118,全家便利店北渔路二店,全国连锁,上海,长宁区,适中
328779,康品汇,11793043,康品汇生鲜中远店,普通商家,上海,普陀区,适中
320903,果邻居,11726573,果邻居-西康路店,本地连锁,上海,普陀区,适中
317777,全家便利店,11722077,全家便利店-东新店,全国连锁,上海,普陀区,适中
316609,百果园,11795525,百果园-镇坪路店,全国连锁,上海,普陀区,适中
75336,永辉会员店,11637415,永辉生活-梅川路店,全国连锁,上海,普陀区,适中
73063,上海益丰,11809519,上海益丰大药房-玉明大药房,全国连锁,上海,青浦区,适中
319071,京东到家-鲜丰水果,11718911,上海鲜丰水果-北京西路店,全国连锁,上海,黄浦区,达达多
317777,全家便利店,11773880,全家便利店瑞金路二店,全国连锁,上海,黄浦区,达达多
329840,屈臣氏,11803562,屈臣氏-SH闸北大悦城店,本地连锁,上海,闸北区,适中
72386,国大上海,10052024,上海国大-山西北路店,普通商家,上海,闸北区,适中
329431,清美鲜食,11817922,清美鲜食（成都北路店）,普通商家,上海,杨浦区,适中
72162,上海老百姓大药房,10029018,老百姓大药房-江浦路店,全国连锁,上海,杨浦区,适中
71558,良友,10031521,良友-国顺店,本地连锁,上海,杨浦区,适中
330470,easy家乐福,11808459,easy家乐福(上海邮电局店),全国连锁,上海,虹口区,达达多
327217,上海海王星辰药房,11773561,海王星辰药房-广灵店,普通商家,上海,虹口区,达达多
320319,曼玲粥店,11723689,曼玲粥店,普通商家,上海,虹口区,达达多
319080,妙生鲜,11737932,妙生鲜-江湾店,本地连锁,上海,虹口区,达达多
73063,上海益丰,10044871,益丰大药房-汉阳路店,全国连锁,上海,虹口区,达达多
329840,屈臣氏,11803494,屈臣氏-SH七宝龙城店,本地连锁,上海,闵行区,适中
317777,全家便利店,11768630,全家便利店-北翟路店,全国连锁,上海,闵行区,适中
81372,沃尔玛,11648795,沃尔玛-凌云店,全国连锁,上海,闵行区,适中
73063,上海益丰,11811933,益丰上虹-申北店,全国连锁,上海,闵行区,适中
73063,上海益丰,11811925,益丰上虹-颛桥店,全国连锁,上海,闵行区,适中
73063,上海益丰,11669026,益丰大药房-莘西路店,全国连锁,上海,闵行区,适中
328526,万利隆（湘潭）,11791488,万利隆蛋糕（心连心店）,普通商家,湘潭,雨湖区,适中
328153,老百姓大药房,11790346,老百姓大药房—纳帕溪谷店,普通商家,湘潭,岳塘区,达达多
328153,老百姓大药房,11790310,老百姓大药房—建设南路店,普通商家,湘潭,岳塘区,达达多
330733,爵妙欧香,11810511,爵妙欧香（合泰一店）,普通商家,株洲,荷塘区,适中
320406,京西菜市,11802201,京西菜市-城市风景店,全国连锁,株洲,天元区,适中
328091,萌肉居,11786663,萌肉居廊坊店,普通商家,廊坊,安次区,达达多
329596,海王星辰大药房,11803816,海王星辰-珠海海怡湾畔店,普通商家,珠海,香洲区,适中
316609,百果园,11814373,百果园-中山孙文东路店,全国连锁,中山,中山区,商家多
73119,广州大参林,11815818,大参林-中山石岐药店,本地连锁,中山,中山区,商家多
330575,康佰家大药房,11810402,康佰家大药房荔城观桥店,普通商家,莆田,荔城区,达达多
74929,全国花美家鲜花,11818398,花美家鲜花-莆田店,普通商家,莆田,城厢区,达达多
330796,酒小二,11810785,酒小二(相思湖外卖店),普通商家,南宁,西乡塘区,达达多
326114,古城大药房,11767050,友和古城大药房-葫宝堂店,普通商家,南宁,西乡塘区,达达多
324703,蒂丽雪斯,11758271,蒂丽雪斯蛋糕-友爱北店,普通商家,南宁,西乡塘区,达达多
324703,蒂丽雪斯,11756399,蒂丽雪斯蛋糕（农院店）,普通商家,南宁,西乡塘区,达达多
320406,京西菜市,11765551,京西菜市-水街店,全国连锁,南宁,西乡塘区,达达多
332285,菜窝鲜生,11816720,菜窝鲜生-金阳生鲜店,普通商家,南宁,江南区,适中
330796,酒小二,11810776,酒小二(凤凰城外卖店),普通商家,南宁,江南区,适中
330796,酒小二,11810802,酒小二(青环外卖店),普通商家,南宁,青秀区,适中
326114,古城大药房,11767047,友和古城大药房-莱茵湖畔店,普通商家,南宁,青秀区,适中
324703,蒂丽雪斯,11758258,蒂丽雪斯蛋糕-青林店,普通商家,南宁,青秀区,适中
324687,today便利,11758869,Today(东葛二店),全国连锁,南宁,青秀区,适中
320811,农鲜生,11813636,农鲜生—麻村市场店,本地连锁,南宁,青秀区,适中
328395,环兴水果商行,11789439,環興鲜果,普通商家,惠州,惠城区,适中
320406,京西菜市,11801519,京西菜市-三新店,全国连锁,惠州,惠城区,适中
76998,全国中礼鲜花,11798335,中礼鲜花-惠州店,普通商家,惠州,惠城区,适中
73119,广州大参林,11795004,大参林-惠州长寿药店,本地连锁,惠州,惠城区,适中
329600,唐久便利,11810498,唐久（兰亭西门店）,普通商家,太原,晋源区,商家多
329429,金虎便利,11805010,金虎便利(2795晋祠新镇),普通商家,太原,晋源区,商家多
329429,金虎便利,11804697,金虎便利(1886富士康2号),普通商家,太原,小店区,适中
329229,萌叔果园,11798871,萌果大掌柜-学府苑店,普通商家,太原,小店区,适中
329066,山姆士超市,11798556,山姆士学府店,本地连锁,太原,小店区,适中
327955,采栗人,11785171,采栗人晋阳店,普通商家,太原,小店区,适中
326284,山西国大万民药房,11788943,万民药房（众诚店）,普通商家,太原,小店区,适中
329429,金虎便利,11805138,金虎早早(9199海唐2号),普通商家,太原,万柏林区,商家多
329429,金虎便利,11805110,金虎早早(9146万科金域),普通商家,太原,万柏林区,商家多
329600,唐久便利,11810500,唐久（芮城国际店）,普通商家,太原,杏花岭区,商家多
329429,金虎便利,11804912,金虎便利(2599绿柳巷),普通商家,太原,杏花岭区,商家多
326284,山西国大万民药房,11788940,万民药房（府西街2号店）,普通商家,太原,杏花岭区,商家多
329429,金虎便利,11805000,金虎便利(2770东城装饰),普通商家,太原,迎泽区,适中
329429,金虎便利,11804781,金虎便利(2224迎泽南街三晋),普通商家,太原,迎泽区,适中
323945,元祖（全国）,11799192,元祖蛋糕（江油涪江路店）,本地连锁,绵阳,江油市,商家多
329731,印象小店,11801343,印象小店-国际城店,普通商家,绵阳,涪城区,适中
329103,美联百货超市,11798966,美联百货超市五一店,普通商家,绵阳,涪城区,适中
320406,京西菜市,11800422,京西菜市-科园店,全国连锁,绵阳,涪城区,适中
76366,菜妈妈,11801044,菜妈妈生鲜-元通店,普通商家,绵阳,涪城区,适中
323727,昆明一心堂大药房,11748959,一心堂-华都花园店,普通商家,昆明,西山区,适中
323727,昆明一心堂大药房,11748957,一心堂-南源路店,普通商家,昆明,西山区,适中
323727,昆明一心堂大药房,11755079,一心堂-百大国际派小区店,普通商家,昆明,五华区,适中
327751,皇氏来思尔（昆明）,11782912,来思尔牛奶（罗丈村店）,普通商家,昆明,盘龙区,适中
325944,新希望鲜生活,11767773,新希望鲜生活(春之城店),普通商家,昆明,盘龙区,适中
319901,五色蔬果,11750494,五色蔬果昆明-丰登农贸店,全国连锁,昆明,盘龙区,适中
319116,winkcake,11771792,winkcake蛋糕昆明一店,普通商家,昆明,盘龙区,适中
325131,一树大药房,11761906,一树药业舒普玛金阳南路三店,普通商家,贵阳,观山湖区,适中
325131,一树大药房,11761898,一树药业舒普玛白云步行街店,普通商家,贵阳,白云区,适中
324804,贵州一品药业,11758929,一品药业（锦嘉汇景城店）,普通商家,贵阳,乌当区,达达多
327812,合力,11783578,合力超市-花果园U区店,普通商家,贵阳,南明区,适中
327594,百润生活超市,11780092,百润生活超市,普通商家,镇江,润州区,达达多
73763,先声再康药业,11775835,先声再康-镇江大药房,全国连锁,镇江,京口区,适中
329543,那滋味,11799456,那滋味-西湖花园店,普通商家,马鞍山,花山区,适中
324107,华润苏果标超,11796680,马鞍山苏果超市湖东中路店,全国连锁,马鞍山,花山区,适中
306052,花萝莉,11784953,花萝莉-马鞍山店,普通商家,马鞍山,雨山区,适中
72875,全国鼎卉鲜花,11054248,鼎卉鲜花-马鞍山店,普通商家,马鞍山,雨山区,适中
331275,合家欢-下三杞,11811428,合家欢便利店,普通商家,东莞,东莞区,达达多
328050,东莞海王星辰,11787604,海王星辰-东莞大岭山广发店,普通商家,东莞,东莞区,达达多
325409,美宜佳（广东）,11771338,美宜佳（洋货便利G550店）,本地连锁,东莞,东莞区,达达多
319901,五色蔬果,11770511,五色蔬果东莞-新安农贸市场,全国连锁,东莞,东莞区,达达多
316609,百果园,11792081,百果园（东莞东糖花园）,全国连锁,东莞,东莞区,达达多
314624,爱花居,11709858,花千语东莞一店,普通商家,东莞,东莞区,达达多
311732,温心花坊,11677142,温心花坊—东莞店,普通商家,东莞,东莞区,达达多
74929,全国花美家鲜花,11706128,花美家鲜花-东莞店,普通商家,东莞,东莞区,达达多
328049,广州市海王星辰,11784938,海王星辰佛山锦龙店,普通商家,佛山,顺德区,适中
328049,广州市海王星辰,11784937,海王星辰佛山顺德清晖店,普通商家,佛山,顺德区,适中
329349,糕大上蛋糕店,11798483,糕大上蛋糕(罗村旗舰店）,普通商家,佛山,南海区,适中
329128,爱必达,11797090,爱必达园艺-佛山店,普通商家,佛山,南海区,适中
317589,菜篮子生鲜,11811217,菜篮子生鲜（乐庆店）,本地连锁,佛山,南海区,适中
316609,百果园,11810107,百果园-佛山万科广场店,全国连锁,佛山,南海区,适中
314334,国大药房,11688640,国大药房-怡翠花园店,普通商家,佛山,南海区,适中
73119,广州大参林,11749939,大参林-佛山天佑六路药店,本地连锁,佛山,南海区,适中
322037,也买酒,11738927,也买酒（湖景店）,普通商家,佛山,禅城区,适中
306991,诚食生鲜,11765183,诚食生鲜（东方广场店）,普通商家,佛山,禅城区,适中
73119,广州大参林,11749921,大参林-佛山鸿运药店,本地连锁,佛山,禅城区,适中
320406,京西菜市,11777749,京西菜市-东花园店,全国连锁,扬州,广陵区,适中
323945,元祖（全国）,11776974,元祖蛋糕（嘉兴纺工路店）,本地连锁,嘉兴,南湖区,商家多
81372,沃尔玛,11791087,沃尔玛华庭店,全国连锁,嘉兴,南湖区,商家多
322748,新兴大药房,11789103,新兴药房-正定祥云店,普通商家,石家庄,正定县,达达多
324320,绝味鸭脖,11755446,绝味鸭脖空中花园三店,普通商家,石家庄,裕华区,适中
323945,元祖（全国）,11752246,元祖蛋糕（翟营大街店）,本地连锁,石家庄,裕华区,适中
322077,上门菜,11738089,上门菜（怀特店）,普通商家,石家庄,裕华区,适中
325296,河北乐仁堂大药房,11768856,乐仁堂药房-总店,普通商家,石家庄,长安区,适中
325917,贝贝熊,11780854,贝贝熊-南昌coco悦城店,普通商家,南昌,南昌县,商家多
321332,江西昌盛大药房有限公司,11733971,昌盛大药房-诚义路店,普通商家,南昌,南昌县,商家多
326995,汇仁堂大药房,11774876,汇仁堂专业药房-红岭花园店,普通商家,南昌,新建县,商家多
322273,有家便利店,11739679,有家-沁园路店,本地连锁,南昌,新建县,商家多
316609,百果园,11789674,百果园（南昌火炬二路店）,全国连锁,南昌,新建县,商家多
316609,百果园,11789668,百果园（南昌江信花园店）,全国连锁,南昌,新建县,商家多
320915,南昌益丰大药房,11730403,益丰大药房-采森新溪桥店,全国连锁,南昌,青云谱区,商家多
324513,臻品樂家生鲜-全国,11769125,臻品樂家（南昌）文教旗舰店,普通商家,南昌,东湖区,商家多
322273,有家便利店,11739096,有家-绿地中央店,本地连锁,南昌,东湖区,商家多
308755,花之语,11743294,十里桃花鲜花-南昌店,普通商家,南昌,东湖区,商家多
324304,京唯鲜,11794689,京唯鲜-新城农贸市场店,本地连锁,南通,崇川区,适中
322951,供销超市,11762291,供销超市-半塘店,普通商家,温州,瓯海区,适中
328423,果之园,11789752,果之园,普通商家,温州,乐清,达达多
323945,元祖（全国）,11752443,元祖蛋糕（万松东路店）,本地连锁,温州,瑞安,适中
322147,永丰超市,11738110,永丰超市-浦西店,本地连锁,温州,永嘉县,适中
324407,温州延生堂医药,11753153,延生堂大药房-蝉街店,普通商家,温州,鹿城区,适中
323709,鲜果派,11808942,鲜果派-杨林水果珠冠巷店,本地连锁,温州,鹿城区,适中
81372,沃尔玛,11745198,沃尔玛-东海店,全国连锁,温州,鹿城区,适中
302897,家家乐,11661254,家家乐-北区二店,本地连锁,宁波,镇海区,适中
321705,一鸣真鲜奶吧,11733705,一鸣真鲜奶吧-镇安奶吧,本地连锁,宁波,鄞州区,适中
321646,萝卜青菜,11775511,萝卜青菜-日月星辰平价店,全国连锁,宁波,鄞州区,适中
319071,京东到家-鲜丰水果,11783790,宁波鲜丰水果-堇山中路店,全国连锁,宁波,鄞州区,适中
72526,克莉丝汀,11670950,克莉丝汀-朝晖店,普通商家,宁波,鄞州区,适中
316609,百果园,11789566,百果园洪塘中路店,全国连锁,宁波,江北区,达达多
313339,世纪联华,11683025,世纪联华-康庄南路店,全国连锁,宁波,江北区,达达多
72291,老百姓宁波,11651036,老百姓大药房-庄桥店,全国连锁,宁波,江北区,达达多
328051,宁波海王星辰,11787770,海王星辰-宁波日月星城店,普通商家,宁波,海曙区,适中
328051,宁波海王星辰,11787737,海王星辰-宁波海尚广场店,普通商家,宁波,海曙区,适中
328051,宁波海王星辰,11787683,海王星辰-宁波升阳泰店,普通商家,宁波,海曙区,适中
325760,名创优品,11809131,名创优品-宁波东鼓道地下店,全国连锁,宁波,海曙区,适中
321705,一鸣真鲜奶吧,11742141,一鸣真鲜奶吧-解放南路奶吧,本地连锁,宁波,海曙区,适中
320903,果邻居,11764294,果邻居-乡果轩,本地连锁,宁波,海曙区,适中
306616,宁波彩虹大药房,11663340,宁波彩虹鄞州集士港店,普通商家,宁波,海曙区,适中
72207,花果山,10028943,果忆鲜果-青林湾,本地连锁,宁波,海曙区,适中
329840,屈臣氏,11802493,屈臣氏-XA大洋百货店,本地连锁,西安,莲湖区,商家多
321646,萝卜青菜,11741120,萝卜青菜-枣园店-（30-15）,全国连锁,西安,莲湖区,商家多
316683,蟹状元全国,11701531,蟹状元阳澄湖大闸蟹西市店,普通商家,西安,莲湖区,商家多
73363,西安怡康,10054949,怡康-梨园路二店,普通商家,西安,莲湖区,商家多
316562,优果佳鲜,11720733,优果佳鲜-航天城店（蔬菜）,普通商家,西安,长安区,适中
305421,泰生医药,11762861,泰生医药-永合店,本地连锁,西安,未央区,适中
332389,美益水果,11817521,美益水果（科技路店）,普通商家,西安,雁塔区,适中
330328,巨鹰食品,11807430,巨鹰陕西特产-尚品美地店,普通商家,西安,雁塔区,适中
324823,西安米旗,11755693,米旗西安大寨路店,普通商家,西安,雁塔区,适中
296038,赛拉维,11780671,赛拉维-金辉环球广场店,普通商家,西安,雁塔区,适中
74694,永辉超市（西安）,10061325,永辉超市-唐延路店,普通商家,西安,雁塔区,适中
72290,老百姓西安,10032481,老百姓-西安龙盛科技路二店,全国连锁,西安,雁塔区,适中
72290,老百姓西安,10032238,老百姓-西安龙盛唐延路店,全国连锁,西安,雁塔区,适中
308036,永辉超市（红标店）,11667953,永辉陕西西安市-唐延路店,全国连锁,西安,新城区,适中
328916,银桥乳业,11800351,银桥 荣丽百货商店,普通商家,西安,碑林区,适中
305421,泰生医药,11661561,泰生医药-智华店,本地连锁,西安,碑林区,适中
71773,花千束,11703196,花千束鲜花馆-西安店,普通商家,西安,碑林区,适中
329840,屈臣氏,11802344,屈臣氏-ZZ管城卜蜂莲花店,本地连锁,郑州,管城区,适中
325760,名创优品,11807227,名创优品-郑州新世界百货店,全国连锁,郑州,管城区,适中
84299,郑州老百姓,11053140,老百姓大药房-城东路店,普通商家,郑州,管城区,适中
73119,广州大参林,11741460,大参林-郑州永安街药店,本地连锁,郑州,二七区,适中
328926,有好生鲜,11798421,有好生鲜（正商世纪港湾店）,普通商家,郑州,金水区,适中
320811,农鲜生,11726386,农鲜生-平价蔬菜超市天赋路,本地连锁,郑州,金水区,适中
310632,壹心康大药房,11740628,郑州市金水区锦龍大药房,普通商家,郑州,金水区,适中
73119,广州大参林,11750073,大参林-郑州丰乐路药店,本地连锁,郑州,金水区,适中
73119,广州大参林,11741464,大参林-郑州南阳路药店,本地连锁,郑州,金水区,适中
73119,广州大参林,11741449,大参林-郑州人民路药店,本地连锁,郑州,金水区,适中
84302,河南医超连锁,11054007,河南医药-沁河路店,本地连锁,郑州,中原区,适中
319116,winkcake,11763286,winkcake蛋糕郑州一店,普通商家,郑州,郑东新区,适中
316609,百果园,11783140,百果园-永威东棠店,全国连锁,郑州,郑东新区,适中
83467,郑州好药师,11737466,好药师（郑州九如路店）,本地连锁,郑州,郑东新区,适中
327002,云菜园,11774285,云菜园（恒生伴山店）,普通商家,济南,历城区,适中
328658,半岛农场,11805660,济南半岛农场-牛旺市场店,普通商家,济南,高新区,适中
326539,佳宝利荣便利店,11768200,利荣超市,普通商家,济南,天桥区,适中
321773,漱玉平民大药房,11779739,漱玉平民大药房北徐花园店,普通商家,济南,天桥区,适中
328795,山东好药师大药房,11794995,好药师-张庄路店,普通商家,济南,槐荫区,适中
328792,济南平嘉大药房,11793660,平嘉大药房（经二纬七店),普通商家,济南,槐荫区,适中
321773,漱玉平民大药房,11779449,漱玉平民大药房南辛庄店,普通商家,济南,槐荫区,适中
326921,倍全便利,11775766,倍全经五路店,普通商家,济南,市中区,适中
321773,漱玉平民大药房,11779626,漱玉平民大药房大涧沟二店,普通商家,济南,市中区,适中
325760,名创优品,11807257,名创优品-济南芙蓉巷店,全国连锁,济南,历下区,适中
323940,鲜品荟,11773654,鲜品荟-名仕豪庭店,本地连锁,济南,历下区,适中
299661,全国Flowerplus,11786958,flowerplus花加（济南店）,普通商家,济南,历下区,适中
76998,全国中礼鲜花,11780368,中礼鲜花-济南店,普通商家,济南,历下区,适中
330996,哈尔滨百年一辰医药,11810907,百年一辰医药赣水店,普通商家,哈尔滨,南岗区,适中
328040,地利生鲜,11810320,地利生鲜（嵩山路店）,普通商家,哈尔滨,南岗区,适中
308755,花之语,11669738,十里桃花鲜花-哈尔滨鲜花,普通商家,哈尔滨,南岗区,适中
329929,葛师傅私房糕点,11801629,葛师傅私房糕点（新阳路店）,普通商家,哈尔滨,道里区,适中
327782,爱花居,11783244,爱花居-哈尔滨1181店,普通商家,哈尔滨,道里区,适中
328047,青岛市海王星辰,11787529,海王星辰-连云港路店,普通商家,青岛,莱西市,达达多
328047,青岛市海王星辰,11787517,海王星辰-新疆路店,普通商家,青岛,莱西市,达达多
328047,青岛市海王星辰,11787505,海王星辰-郑州路店,普通商家,青岛,莱西市,达达多
328047,青岛市海王星辰,11787482,海王星辰-大尧一路店,普通商家,青岛,莱西市,达达多
321209,山东众邸便利生活有限公司,11741628,7-ELEVEn—城阳人民医院店,全国连锁,青岛,城阳区,适中
319080,妙生鲜,11798989,妙生鲜-百家农贸市场,本地连锁,青岛,城阳区,适中
314658,周记黑鸭（利客来店）,11688926,周记黑鸭（利客来店）,普通商家,青岛,城阳区,适中
316609,百果园,11784181,百果园-万达广场店,全国连锁,青岛,李沧区,适中
313171,喜旺,11717138,喜旺-广通农贸市场店,普通商家,青岛,李沧区,适中
311734,青岛丰硕堂大药房,11678157,丰硕堂-峰山路76店,普通商家,青岛,李沧区,适中
